"Date Time,""p (mbar)"",""T (degC)"",""Tpot (K)"",""Tdew (degC)"",""rh (%)"",""VPmax (mbar)"",""VPact (mbar)"",""VPdef (mbar)"",""sh (g/kg)"",""H2OC (mmol/mol)"",""rho (g/m**3)"",""wv (m/s)"",""max. wv (m/s)"",""wd (deg)"""
02.01.2009 07:40:00,998.17,-4.43,268.87,-5.09,95.10,4.39,4.18,0.22,2.61,4.19,1291.91,1.11,2.38,190.70
02.01.2009 07:50:00,998.18,-4.39,268.91,-5.05,95.10,4.41,4.19,0.22,2.62,4.20,1291.73,1.14,2.38,168.00
02.01.2009 08:00:00,998.18,-4.33,268.97,-5.04,94.80,4.43,4.20,0.23,2.62,4.20,1291.44,1.64,2.38,178.70
02.01.2009 08:10:00,998.11,-4.37,268.94,-5.08,94.70,4.41,4.18,0.23,2.61,4.19,1291.52,1.62,2.38,176.80
02.01.2009 08:20:00,998.10,-4.31,268.99,-5.03,94.70,4.43,4.20,0.23,2.62,4.21,1291.24,1.42,2.25,174.70
02.01.2009 08:30:00,998.15,-4.30,269.00,-5.06,94.40,4.44,4.19,0.25,2.61,4.20,1291.24,1.97,2.63,174.80
02.01.2009 08:40:00,998.29,-4.24,269.05,-5.00,94.40,4.46,4.21,0.25,2.63,4.22,1291.14,1.39,2.00,173.90
02.01.2009 08:50:00,998.34,-4.17,269.12,-4.97,94.10,4.48,4.22,0.26,2.63,4.23,1290.83,1.68,2.50,176.20
02.01.2009 09:00:00,998.35,-4.13,269.16,-4.97,93.80,4.49,4.22,0.28,2.63,4.22,1290.68,1.32,1.88,184.50
02.01.2009 09:10:00,998.39,-4.07,269.22,-4.93,93.70,4.52,4.23,0.28,2.64,4.24,1290.42,1.15,1.63,176.00
02.01.2009 09:20:00,998.46,-3.95,269.33,-4.87,93.30,4.56,4.25,0.31,2.65,4.26,1289.96,1.31,2.00,169.90
02.01.2009 09:30:00,998.53,-3.90,269.38,-4.84,93.10,4.57,4.26,0.32,2.66,4.27,1289.77,1.42,1.88,180.80
02.01.2009 09:40:00,998.59,-3.90,269.37,-4.90,92.70,4.57,4.24,0.33,2.65,4.25,1289.86,1.44,1.88,188.80
02.01.2009 09:50:00,998.58,-3.92,269.35,-4.94,92.60,4.57,4.23,0.34,2.64,4.23,1289.99,1.24,1.75,167.90
02.01.2009 10:00:00,998.65,-3.93,269.34,-4.99,92.30,4.56,4.21,0.35,2.63,4.22,1290.10,1.83,2.25,141.70
02.01.2009 10:10:00,998.78,-3.97,269.29,-5.00,92.50,4.55,4.21,0.34,2.63,4.21,1290.45,1.78,2.25,140.50
02.01.2009 10:20:00,998.83,-3.93,269.32,-4.93,92.70,4.56,4.23,0.33,2.64,4.23,1290.35,1.46,2.00,143.10
02.01.2009 10:30:00,998.84,-3.90,269.35,-4.91,92.60,4.57,4.24,0.34,2.64,4.24,1290.20,1.88,2.38,139.70
02.01.2009 10:40:00,998.87,-3.87,269.38,-4.88,92.60,4.59,4.25,0.34,2.65,4.25,1290.06,1.69,2.25,140.60
02.01.2009 10:50:00,998.92,-3.74,269.51,-4.77,92.50,4.63,4.28,0.35,2.67,4.29,1289.50,1.42,1.88,137.70
02.01.2009 11:00:00,998.98,-3.62,269.62,-4.68,92.30,4.67,4.31,0.36,2.69,4.32,1288.99,1.21,1.63,141.50
02.01.2009 11:10:00,998.88,-3.49,269.76,-4.61,91.90,4.72,4.33,0.38,2.70,4.34,1288.25,1.95,2.50,152.90
02.01.2009 11:20:00,998.79,-3.36,269.89,-4.51,91.70,4.76,4.37,0.40,2.72,4.37,1287.49,2.00,2.75,182.50
02.01.2009 11:30:00,998.88,-3.21,270.04,-4.43,91.20,4.82,4.39,0.42,2.74,4.40,1286.88,1.44,1.88,170.60
02.01.2009 11:40:00,998.88,-3.17,270.08,-4.45,90.80,4.83,4.39,0.44,2.74,4.39,1286.66,1.52,2.38,151.30
02.01.2009 11:50:00,998.94,-3.02,270.22,-4.33,90.60,4.89,4.43,0.46,2.76,4.43,1286.02,1.33,2.00,142.40
02.01.2009 12:00:00,998.91,-3.12,270.13,-4.50,90.10,4.85,4.37,0.48,2.73,4.38,1286.47,1.54,2.00,127.00
02.01.2009 12:10:00,998.85,-3.07,270.18,-4.40,90.50,4.87,4.41,0.46,2.75,4.41,1286.16,1.20,2.13,126.40
02.01.2009 12:20:00,998.82,-2.90,270.35,-4.33,89.80,4.93,4.43,0.50,2.76,4.43,1285.32,1.00,1.50,160.70
02.01.2009 12:30:00,998.78,-2.81,270.45,-4.36,89.00,4.96,4.42,0.55,2.76,4.42,1284.82,1.02,1.50,144.30
02.01.2009 12:40:00,998.64,-2.80,270.47,-4.39,88.70,4.97,4.41,0.56,2.75,4.41,1284.58,1.06,1.63,181.40
02.01.2009 12:50:00,998.61,-2.64,270.63,-4.27,88.50,5.03,4.45,0.58,2.78,4.46,1283.79,0.74,1.38,141.60
02.01.2009 13:00:00,998.59,-2.53,270.74,-4.23,88.00,5.07,4.46,0.61,2.78,4.47,1283.22,0.92,1.50,129.40
02.01.2009 13:10:00,998.58,-2.54,270.73,-4.30,87.60,5.07,4.44,0.63,2.77,4.44,1283.27,1.13,1.75,141.10
02.01.2009 13:20:00,998.62,-2.49,270.77,-4.23,87.80,5.08,4.46,0.62,2.78,4.47,1283.09,0.88,1.38,138.70
02.01.2009 13:30:00,998.60,-2.26,271.01,-4.08,87.20,5.17,4.51,0.66,2.81,4.52,1281.93,0.66,1.50,158.10
02.01.2009 13:40:00,998.67,-2.21,271.05,-4.13,86.60,5.19,4.49,0.70,2.80,4.50,1281.82,0.59,1.00,138.80
02.01.2009 13:50:00,998.70,-2.41,270.85,-4.33,86.60,5.11,4.43,0.69,2.76,4.43,1282.82,0.65,1.25,76.20
02.01.2009 14:00:00,998.73,-2.56,270.70,-4.29,87.80,5.06,4.44,0.62,2.77,4.45,1283.56,0.73,1.25,42.40
02.01.2009 14:10:00,998.73,-2.62,270.63,-4.24,88.60,5.03,4.46,0.57,2.78,4.46,1283.86,0.92,1.50,32.27
02.01.2009 14:20:00,998.75,-2.54,270.72,-4.09,89.00,5.07,4.51,0.56,2.81,4.51,1283.45,0.44,1.00,85.80
02.01.2009 14:30:00,998.70,-2.14,271.12,-3.88,87.80,5.22,4.58,0.64,2.86,4.59,1281.45,0.84,1.38,145.30
02.01.2009 14:40:00,998.75,-2.22,271.04,-4.08,87.00,5.19,4.51,0.67,2.82,4.52,1281.94,0.76,1.13,173.00
02.01.2009 14:50:00,998.71,-2.18,271.08,-3.97,87.50,5.20,4.55,0.65,2.84,4.56,1281.71,0.28,0.63,217.40
02.01.2009 15:00:00,998.87,-2.12,271.12,-4.00,86.90,5.22,4.54,0.68,2.83,4.54,1281.64,0.47,1.00,336.30
02.01.2009 15:10:00,999.05,-2.31,270.92,-4.12,87.30,5.15,4.50,0.65,2.81,4.50,1282.76,0.94,1.25,21.58
02.01.2009 15:20:00,999.14,-2.42,270.80,-4.05,88.50,5.11,4.52,0.59,2.82,4.53,1283.40,1.35,2.00,15.64
02.01.2009 15:30:00,999.25,-2.47,270.75,-4.01,89.10,5.09,4.54,0.55,2.83,4.54,1283.77,2.18,2.75,20.08
02.01.2009 15:40:00,999.32,-2.55,270.67,-4.04,89.40,5.06,4.53,0.54,2.82,4.53,1284.21,2.39,3.63,26.15
02.01.2009 15:50:00,999.46,-2.65,270.56,-4.12,89.50,5.03,4.50,0.53,2.80,4.50,1284.88,2.94,4.00,15.71
02.01.2009 16:00:00,999.59,-2.76,270.43,-4.22,89.60,4.98,4.46,0.52,2.78,4.46,1285.63,2.91,4.13,11.99
02.01.2009 16:10:00,999.62,-2.81,270.38,-4.26,89.70,4.96,4.45,0.51,2.77,4.45,1285.90,2.16,3.13,8.34
02.01.2009 16:20:00,999.80,-2.83,270.34,-4.32,89.40,4.95,4.43,0.53,2.76,4.43,1286.25,2.03,3.25,7.34
02.01.2009 16:30:00,999.92,-2.84,270.33,-4.47,88.40,4.95,4.38,0.57,2.73,4.38,1286.45,1.30,2.50,9.22
02.01.2009 16:40:00,1000.13,-2.83,270.32,-4.49,88.30,4.95,4.37,0.58,2.73,4.37,1286.71,1.70,2.75,8.57
02.01.2009 16:50:00,1000.16,-2.84,270.31,-4.45,88.60,4.95,4.39,0.56,2.73,4.39,1286.77,1.11,2.38,347.00
02.01.2009 17:00:00,1000.21,-2.88,270.26,-4.43,89.00,4.94,4.39,0.54,2.74,4.39,1287.04,1.52,2.88,7.05
02.01.2009 17:10:00,1000.23,-2.96,270.18,-4.44,89.50,4.91,4.39,0.52,2.74,4.39,1287.44,1.22,2.13,355.10
02.01.2009 17:20:00,1000.35,-2.96,270.17,-4.36,90.00,4.91,4.42,0.49,2.75,4.41,1287.59,1.24,2.13,357.00
02.01.2009 17:30:00,1000.43,-2.97,270.16,-4.32,90.30,4.91,4.43,0.48,2.76,4.43,1287.70,1.50,2.88,8.76
02.01.2009 17:40:00,1000.54,-3.03,270.09,-4.28,91.00,4.88,4.44,0.44,2.77,4.44,1288.14,1.76,2.50,9.15
02.01.2009 17:50:00,1000.66,-3.05,270.06,-4.18,91.80,4.88,4.48,0.40,2.79,4.47,1288.35,1.62,2.75,13.10
02.01.2009 18:00:00,1000.74,-3.07,270.03,-4.14,92.30,4.87,4.49,0.37,2.80,4.49,1288.58,2.97,4.63,12.56
02.01.2009 18:10:00,1000.78,-3.16,269.94,-4.23,92.30,4.83,4.46,0.37,2.78,4.46,1289.07,3.44,6.13,24.44
02.01.2009 18:20:00,1000.92,-3.20,269.89,-4.32,91.90,4.82,4.43,0.39,2.76,4.43,1289.44,3.26,4.75,15.55
02.01.2009 18:30:00,1000.98,-3.23,269.85,-4.41,91.50,4.81,4.40,0.41,2.74,4.40,1289.69,3.48,4.63,13.29
02.01.2009 18:40:00,1001.13,-3.29,269.78,-4.56,90.90,4.79,4.35,0.44,2.71,4.35,1290.18,3.51,5.38,15.81
02.01.2009 18:50:00,1001.19,-3.30,269.77,-4.62,90.50,4.79,4.33,0.45,2.69,4.33,1290.30,3.30,4.63,15.74
02.01.2009 19:00:00,1001.27,-3.34,269.72,-4.64,90.70,4.77,4.33,0.44,2.69,4.32,1290.63,3.07,4.50,14.34
02.01.2009 19:10:00,1001.34,-3.36,269.69,-4.56,91.40,4.76,4.35,0.41,2.71,4.35,1290.81,2.81,4.13,10.57
02.01.2009 19:20:00,1001.40,-3.36,269.69,-4.47,92.00,4.76,4.38,0.38,2.73,4.37,1290.86,1.99,3.50,17.52
02.01.2009 19:30:00,1001.46,-3.36,269.68,-4.44,92.20,4.76,4.39,0.37,2.73,4.38,1290.94,2.19,3.88,13.96
02.01.2009 19:40:00,1001.57,-3.36,269.68,-4.40,92.50,4.76,4.40,0.36,2.74,4.40,1291.08,2.55,3.88,18.38
02.01.2009 19:50:00,1001.71,-3.31,269.72,-4.30,92.80,4.78,4.44,0.34,2.76,4.43,1290.98,2.11,3.13,23.41
02.01.2009 20:00:00,1001.83,-3.30,269.72,-4.29,92.80,4.79,4.44,0.34,2.76,4.43,1291.08,2.89,4.00,24.28
02.01.2009 20:10:00,1001.90,-3.28,269.74,-4.30,92.60,4.79,4.44,0.35,2.76,4.43,1291.08,2.09,3.13,21.20
02.01.2009 20:20:00,1002.01,-3.36,269.65,-4.41,92.40,4.76,4.40,0.36,2.74,4.39,1291.62,3.01,4.88,13.15
02.01.2009 20:30:00,1002.03,-3.36,269.64,-4.41,92.40,4.76,4.40,0.36,2.74,4.39,1291.67,2.89,4.13,21.52
02.01.2009 20:40:00,1002.13,-3.36,269.64,-4.44,92.20,4.76,4.39,0.37,2.73,4.38,1291.79,2.99,4.25,20.42
02.01.2009 20:50:00,1002.15,-3.43,269.56,-4.51,92.20,4.74,4.37,0.37,2.72,4.36,1292.16,2.98,4.75,20.56
02.01.2009 21:00:00,1002.23,-3.49,269.50,-4.61,91.90,4.72,4.34,0.38,2.69,4.33,1292.57,2.48,3.88,14.31
02.01.2009 21:10:00,1002.32,-3.50,269.48,-4.64,91.70,4.71,4.32,0.39,2.69,4.31,1292.73,2.69,3.75,22.07
02.01.2009 21:20:00,1002.36,-3.52,269.46,-4.72,91.30,4.71,4.30,0.41,2.67,4.29,1292.90,3.26,5.13,23.45
02.01.2009 21:30:00,1002.37,-3.66,269.32,-4.99,90.40,4.66,4.21,0.45,2.62,4.20,1293.61,3.87,5.00,18.31
02.01.2009 21:40:00,1002.35,-3.80,269.18,-5.22,89.80,4.61,4.14,0.47,2.57,4.13,1294.31,3.42,4.75,20.89
02.01.2009 21:50:00,1002.39,-3.94,269.04,-5.43,89.30,4.56,4.07,0.49,2.53,4.06,1295.07,3.01,4.13,29.22
02.01.2009 22:00:00,1002.39,-4.02,268.96,-5.58,88.80,4.53,4.03,0.51,2.50,4.02,1295.46,3.06,4.13,23.48
02.01.2009 22:10:00,1002.39,-4.06,268.91,-5.68,88.40,4.52,3.99,0.52,2.48,3.98,1295.70,3.06,4.00,15.50
02.01.2009 22:20:00,1002.44,-4.20,268.77,-5.78,88.70,4.47,3.97,0.51,2.46,3.96,1296.43,2.39,3.63,24.21
02.01.2009 22:30:00,1002.54,-4.34,268.63,-5.88,88.90,4.42,3.93,0.49,2.44,3.92,1297.24,1.74,2.88,12.55
02.01.2009 22:40:00,1002.52,-4.30,268.66,-5.80,89.20,4.44,3.96,0.48,2.46,3.95,1297.05,1.81,3.00,13.50
02.01.2009 22:50:00,1002.57,-4.35,268.61,-5.79,89.60,4.42,3.96,0.46,2.46,3.95,1297.33,1.42,2.88,354.10
02.01.2009 23:00:00,1002.52,-4.38,268.59,-5.80,89.70,4.41,3.96,0.45,2.46,3.95,1297.39,0.74,1.38,354.00
02.01.2009 23:10:00,1002.64,-4.45,268.51,-5.89,89.60,4.39,3.93,0.46,2.44,3.92,1297.89,0.82,1.63,313.20
02.01.2009 23:20:00,1002.65,-4.53,268.43,-5.95,89.70,4.36,3.91,0.45,2.43,3.90,1298.32,1.26,2.13,323.80
02.01.2009 23:30:00,1002.64,-4.57,268.39,-5.97,89.90,4.35,3.91,0.44,2.43,3.90,1298.51,1.38,2.75,349.20
02.01.2009 23:40:00,1002.53,-4.56,268.41,-5.97,89.80,4.35,3.91,0.44,2.43,3.90,1298.31,2.13,2.75,17.64
02.01.2009 23:50:00,1002.35,-4.59,268.39,-6.03,89.60,4.34,3.89,0.45,2.42,3.88,1298.26,1.98,2.38,17.74
03.01.2009 00:00:00,1002.32,-4.71,268.27,-6.09,90.00,4.30,3.87,0.43,2.41,3.86,1298.79,1.42,1.88,16.85
03.01.2009 00:10:00,1002.39,-4.89,268.09,-6.16,90.70,4.24,3.85,0.39,2.39,3.84,1299.75,0.80,1.38,13.01
03.01.2009 00:20:00,1002.39,-5.20,267.78,-6.49,90.60,4.14,3.75,0.39,2.33,3.75,1301.31,0.47,0.88,189.40
03.01.2009 00:30:00,1002.49,-5.48,267.49,-6.70,91.10,4.06,3.69,0.36,2.30,3.69,1302.85,0.38,0.88,240.20
03.01.2009 00:40:00,1002.42,-5.50,267.48,-6.61,91.80,4.05,3.72,0.33,2.31,3.71,1302.82,0.12,0.38,200.20
03.01.2009 00:50:00,1002.39,-5.43,267.55,-6.49,92.20,4.07,3.75,0.32,2.33,3.75,1302.43,0.96,1.75,244.90
03.01.2009 01:00:00,1002.39,-5.28,267.70,-6.35,92.10,4.12,3.79,0.33,2.36,3.78,1301.68,0.27,1.00,292.80
03.01.2009 01:10:00,1002.39,-5.39,267.58,-6.62,91.00,4.08,3.72,0.37,2.31,3.71,1302.27,0.63,1.13,140.20
03.01.2009 01:20:00,1002.31,-5.66,267.32,-6.93,90.70,4.00,3.63,0.37,2.25,3.62,1303.51,0.64,1.38,325.20
03.01.2009 01:30:00,1002.34,-5.70,267.28,-6.90,91.20,3.99,3.64,0.35,2.26,3.63,1303.75,0.96,1.63,49.94
03.01.2009 01:40:00,1002.36,-5.89,267.09,-7.04,91.50,3.93,3.60,0.33,2.23,3.59,1304.71,0.99,1.38,2.56
03.01.2009 01:50:00,1002.27,-6.08,266.90,-7.18,91.90,3.87,3.56,0.31,2.21,3.55,1305.55,0.74,1.75,20.66
03.01.2009 02:00:00,1002.27,-6.23,266.76,-7.26,92.30,3.83,3.54,0.29,2.20,3.53,1306.26,0.39,1.00,279.20
03.01.2009 02:10:00,1002.28,-6.38,266.60,-7.42,92.30,3.78,3.49,0.29,2.17,3.49,1307.06,0.43,0.75,178.70
03.01.2009 02:20:00,1002.29,-6.55,266.44,-7.52,92.70,3.74,3.46,0.27,2.15,3.46,1307.89,0.67,1.00,239.30
03.01.2009 02:30:00,1002.37,-6.41,266.57,-7.31,93.30,3.78,3.52,0.25,2.19,3.51,1307.32,0.47,1.13,196.40
03.01.2009 02:40:00,1002.27,-6.12,266.87,-7.00,93.40,3.86,3.61,0.25,2.24,3.60,1305.69,0.38,0.88,127.10
03.01.2009 02:50:00,1002.20,-6.01,266.98,-6.99,92.70,3.89,3.61,0.28,2.24,3.60,1305.09,0.34,1.13,181.20
03.01.2009 03:00:00,1002.15,-6.13,266.87,-7.22,91.90,3.86,3.55,0.31,2.20,3.54,1305.61,0.43,0.75,76.80
03.01.2009 03:10:00,1002.14,-6.36,266.63,-7.44,92.00,3.79,3.49,0.30,2.17,3.48,1306.79,0.19,0.63,73.10
03.01.2009 03:20:00,1002.14,-6.48,266.52,-7.51,92.30,3.76,3.47,0.29,2.16,3.46,1307.35,0.31,0.88,296.30
03.01.2009 03:30:00,1002.06,-6.46,266.54,-7.44,92.70,3.76,3.49,0.27,2.17,3.48,1307.15,0.57,1.00,231.80
03.01.2009 03:40:00,1002.03,-6.33,266.68,-7.32,92.60,3.80,3.52,0.28,2.19,3.51,1306.44,0.25,0.63,145.40
03.01.2009 03:50:00,1002.01,-6.39,266.62,-7.42,92.30,3.78,3.49,0.29,2.17,3.48,1306.74,0.82,1.75,240.80
03.01.2009 04:00:00,1002.02,-6.21,266.79,-7.32,91.80,3.83,3.52,0.31,2.19,3.51,1305.89,0.77,1.50,273.20
03.01.2009 04:10:00,1001.99,-6.17,266.84,-7.40,90.90,3.85,3.50,0.35,2.17,3.49,1305.62,0.27,0.75,162.30
03.01.2009 04:20:00,1001.97,-6.25,266.76,-7.47,91.00,3.82,3.48,0.34,2.16,3.47,1306.00,0.31,1.00,96.20
03.01.2009 04:30:00,1001.93,-6.30,266.72,-7.47,91.30,3.81,3.48,0.33,2.16,3.47,1306.20,0.37,0.88,192.00
03.01.2009 04:40:00,1001.90,-6.49,266.53,-7.65,91.40,3.75,3.43,0.32,2.13,3.42,1307.11,0.24,0.63,180.70
03.01.2009 04:50:00,1001.79,-6.64,266.38,-7.79,91.50,3.71,3.39,0.32,2.11,3.39,1307.75,0.51,0.88,191.20
03.01.2009 05:00:00,1001.65,-7.02,266.01,-8.10,91.90,3.60,3.31,0.29,2.06,3.31,1309.46,0.48,0.88,193.90
03.01.2009 05:10:00,1001.52,-7.19,265.85,-8.20,92.40,3.56,3.29,0.27,2.04,3.28,1310.14,0.39,0.88,158.20
03.01.2009 05:20:00,1001.40,-7.35,265.70,-8.36,92.40,3.51,3.24,0.27,2.02,3.24,1310.79,0.55,1.00,65.23
03.01.2009 05:30:00,1001.29,-7.54,265.52,-8.50,92.80,3.46,3.21,0.25,2.00,3.21,1311.60,0.45,0.88,58.63
03.01.2009 05:40:00,1001.29,-7.80,265.26,-8.71,93.10,3.39,3.16,0.23,1.96,3.15,1312.91,0.28,0.75,17.82
03.01.2009 05:50:00,1001.31,-7.96,265.10,-8.80,93.60,3.35,3.13,0.21,1.95,3.13,1313.75,0.20,0.75,76.70
03.01.2009 06:00:00,1001.29,-8.20,264.86,-9.05,93.50,3.29,3.07,0.21,1.91,3.07,1314.93,0.47,1.75,221.40
03.01.2009 06:10:00,1001.20,-8.14,264.93,-8.94,93.90,3.30,3.10,0.20,1.93,3.10,1314.51,2.00,2.63,249.70
03.01.2009 06:20:00,1001.15,-7.92,265.15,-8.91,92.50,3.36,3.11,0.25,1.93,3.10,1313.34,2.58,3.13,240.60
03.01.2009 06:30:00,1001.13,-7.89,265.18,-9.13,90.70,3.37,3.05,0.31,1.90,3.05,1313.19,2.34,2.88,241.00
03.01.2009 06:40:00,1001.12,-7.97,265.11,-9.32,89.90,3.35,3.01,0.34,1.87,3.00,1313.61,1.95,2.63,243.20
03.01.2009 06:50:00,1001.07,-8.10,264.98,-9.48,89.70,3.31,2.97,0.34,1.85,2.97,1314.20,1.04,2.13,244.70
03.01.2009 07:00:00,1001.17,-8.48,264.59,-9.91,89.30,3.21,2.87,0.34,1.79,2.87,1316.27,1.32,2.25,229.70
03.01.2009 07:10:00,1001.22,-8.63,264.44,-9.88,90.60,3.18,2.88,0.30,1.79,2.88,1317.08,1.31,2.13,228.30
03.01.2009 07:20:00,1001.16,-8.61,264.46,-9.73,91.50,3.18,2.91,0.27,1.81,2.91,1316.88,1.41,1.88,233.60
03.01.2009 07:30:00,1001.16,-8.61,264.46,-9.73,91.50,3.18,2.91,0.27,1.81,2.91,1316.88,1.13,1.75,223.90
03.01.2009 07:40:00,1001.11,-8.85,264.23,-10.04,91.00,3.12,2.84,0.28,1.77,2.84,1318.04,1.08,2.25,207.90
03.01.2009 07:50:00,1001.03,-9.18,263.90,-10.41,90.70,3.04,2.76,0.28,1.72,2.76,1319.63,1.90,2.75,237.30
03.01.2009 08:00:00,1001.04,-9.28,263.80,-10.44,91.20,3.02,2.75,0.27,1.71,2.75,1320.15,0.85,1.75,219.70
03.01.2009 08:10:00,1000.99,-9.45,263.64,-10.62,91.10,2.98,2.71,0.27,1.69,2.71,1320.96,0.73,1.38,176.50
03.01.2009 08:20:00,1000.95,-9.81,263.28,-10.99,91.00,2.89,2.63,0.26,1.64,2.63,1322.74,0.90,1.75,215.20
03.01.2009 08:30:00,1000.91,-9.85,263.24,-10.95,91.60,2.89,2.64,0.24,1.64,2.64,1322.89,0.72,1.13,213.00
03.01.2009 08:40:00,1000.92,-9.71,263.38,-10.77,91.90,2.92,2.68,0.24,1.67,2.68,1322.18,0.93,1.25,207.70
03.01.2009 08:50:00,1000.92,-9.40,263.69,-10.45,92.00,2.99,2.75,0.24,1.71,2.75,1320.59,0.43,0.88,149.20
03.01.2009 09:00:00,1000.92,-9.46,263.63,-10.69,90.70,2.98,2.70,0.28,1.68,2.70,1320.91,0.79,1.50,177.80
03.01.2009 09:10:00,1000.92,-10.00,263.09,-11.36,89.70,2.85,2.56,0.29,1.59,2.55,1323.70,0.82,1.38,194.30
03.01.2009 09:20:00,1000.93,-9.93,263.16,-11.18,90.50,2.87,2.59,0.27,1.61,2.59,1323.34,0.68,1.13,201.50
03.01.2009 09:30:00,1000.85,-9.30,263.80,-10.55,90.50,3.01,2.73,0.29,1.70,2.73,1320.01,0.65,1.00,176.20
03.01.2009 09:40:00,1000.80,-8.83,264.27,-10.47,87.80,3.13,2.75,0.38,1.71,2.74,1317.59,0.72,1.00,163.70
03.01.2009 09:50:00,1000.71,-8.48,264.63,-10.56,84.80,3.21,2.73,0.49,1.70,2.72,1315.74,0.80,1.63,178.60
03.01.2009 10:00:00,1000.67,-8.53,264.58,-10.83,83.30,3.20,2.67,0.53,1.66,2.67,1315.96,1.08,1.88,167.50
03.01.2009 10:10:00,1000.64,-8.56,264.55,-10.68,84.50,3.19,2.70,0.50,1.68,2.70,1316.05,1.19,1.88,176.90
03.01.2009 10:20:00,1000.51,-8.47,264.65,-10.48,85.30,3.22,2.74,0.47,1.71,2.74,1315.41,1.28,2.13,172.10
03.01.2009 10:30:00,1000.37,-8.51,264.62,-10.53,85.20,3.21,2.73,0.47,1.70,2.73,1315.44,1.77,2.38,177.10
03.01.2009 10:40:00,1000.28,-8.41,264.73,-10.26,86.40,3.23,2.79,0.44,1.74,2.79,1314.79,1.49,2.25,177.80
03.01.2009 10:50:00,1000.15,-8.16,264.99,-10.01,86.40,3.30,2.85,0.45,1.77,2.85,1313.34,1.39,2.38,188.60
03.01.2009 11:00:00,1000.04,-7.87,265.29,-9.84,85.60,3.37,2.89,0.49,1.80,2.89,1311.75,1.34,2.25,172.10
03.01.2009 11:10:00,999.88,-7.52,265.65,-9.63,84.70,3.47,2.94,0.53,1.83,2.94,1309.78,1.09,1.63,191.40
03.01.2009 11:20:00,999.70,-7.29,265.89,-9.56,83.70,3.53,2.95,0.58,1.84,2.95,1308.41,1.38,2.25,178.90
03.01.2009 11:30:00,999.56,-6.89,266.31,-9.24,83.20,3.64,3.03,0.61,1.89,3.03,1306.20,1.28,1.88,182.50
03.01.2009 11:40:00,999.41,-6.56,266.65,-9.10,82.00,3.73,3.06,0.67,1.91,3.06,1304.38,1.42,2.13,189.70
03.01.2009 11:50:00,999.26,-6.32,266.90,-8.91,81.70,3.80,3.11,0.70,1.94,3.11,1302.99,1.27,1.88,204.80
03.01.2009 12:00:00,999.02,-5.96,267.28,-8.72,80.70,3.91,3.16,0.75,1.97,3.16,1300.90,1.31,1.88,213.90
03.01.2009 12:10:00,998.83,-5.78,267.47,-8.58,80.50,3.96,3.19,0.77,1.99,3.19,1299.79,1.30,2.00,198.50
03.01.2009 12:20:00,998.78,-5.15,268.10,-8.14,79.40,4.16,3.30,0.86,2.06,3.31,1296.61,1.15,1.75,188.50
03.01.2009 12:30:00,998.69,-4.34,268.92,-7.81,76.60,4.42,3.39,1.04,2.11,3.39,1292.53,1.54,2.13,182.10
03.01.2009 12:40:00,998.60,-3.77,269.50,-7.63,74.40,4.62,3.44,1.18,2.14,3.44,1289.65,1.46,2.13,184.80
03.01.2009 12:50:00,998.47,-3.27,270.01,-7.57,72.00,4.79,3.45,1.34,2.15,3.46,1287.11,1.62,2.38,163.70
03.01.2009 13:00:00,998.30,-2.82,270.47,-7.40,70.50,4.96,3.50,1.46,2.18,3.50,1284.70,1.52,2.25,180.50
03.01.2009 13:10:00,998.17,-2.23,271.07,-7.31,67.98,5.18,3.52,1.66,2.20,3.53,1281.75,1.53,2.25,166.30
03.01.2009 13:20:00,998.00,-2.37,270.95,-7.58,67.26,5.13,3.45,1.68,2.15,3.46,1282.21,1.69,2.38,155.50
03.01.2009 13:30:00,997.84,-2.11,271.22,-7.47,66.55,5.23,3.48,1.75,2.17,3.49,1280.76,1.62,2.25,157.60
03.01.2009 13:40:00,997.74,-1.66,271.68,-7.44,64.48,5.41,3.49,1.92,2.18,3.49,1278.50,1.59,2.38,153.90
03.01.2009 13:50:00,997.65,-1.43,271.91,-7.34,63.90,5.50,3.51,1.99,2.19,3.52,1277.29,0.97,2.13,357.20
03.01.2009 14:00:00,997.53,-2.15,271.20,-7.68,65.61,5.21,3.42,1.79,2.14,3.43,1280.57,0.88,1.50,60.25
03.01.2009 14:10:00,997.31,-2.74,270.63,-7.97,67.06,4.99,3.35,1.64,2.09,3.36,1283.13,1.63,2.63,117.20
03.01.2009 14:20:00,997.23,-2.29,271.09,-7.88,65.31,5.16,3.37,1.79,2.11,3.38,1280.86,1.18,3.13,187.80
03.01.2009 14:30:00,997.13,-1.66,271.72,-9.39,55.33,5.41,2.99,2.42,1.87,3.00,1277.96,2.82,4.25,229.10
03.01.2009 14:40:00,997.09,-1.52,271.87,-9.30,55.18,5.46,3.01,2.45,1.88,3.02,1277.23,1.73,2.25,193.20
03.01.2009 14:50:00,997.02,-0.90,272.49,-9.39,52.35,5.72,2.99,2.72,1.87,3.00,1274.27,1.52,2.25,194.90
03.01.2009 15:00:00,996.91,-0.82,272.59,-9.82,50.25,5.75,2.89,2.86,1.81,2.90,1273.76,1.34,2.25,209.10
03.01.2009 15:10:00,996.85,-1.37,272.04,-10.43,49.89,5.52,2.76,2.77,1.72,2.76,1276.35,1.42,2.13,219.50
